CountryName,Month,RepressionEvents,RepressionFatalities,StringencyIndex,EconomicSupportIndex,PoliticalViolenceEvents,Year,AnnualDemonstrations
Liberia,2021-08-31,3,1,44.62322580645161,12.5,2.0,2021,38.0
Liberia,2021-11-30,1,3,40.74,0.0,3.0,2021,38.0
Liberia,2022-01-31,1,0,44.37,0.0,2.0,2022,25.0
Liberia,2022-04-30,1,0,43.78666666666666,0.0,5.0,2022,25.0
Liberia,2022-06-30,2,2,41.90833333333333,0.0,5.0,2022,25.0
Liberia,2022-07-31,2,2,38.8516129032258,0.0,3.0,2022,25.0
Libya,2020-01-31,19,46,0.0,0.0,98.0,2020,158.0
Libya,2020-02-29,25,12,3.8344827586206893,0.0,94.0,2020,158.0
Libya,2020-03-31,28,25,40.32354838709677,0.0,229.0,2020,158.0
Libya,2020-04-30,45,39,94.75333333333333,0.0,319.0,2020,158.0
Libya,2020-05-31,28,49,99.52258064516128,0.0,283.0,2020,158.0
Libya,2020-06-30,15,44,96.05199999999999,0.0,61.0,2020,158.0
Libya,2020-07-31,6,6,91.00774193548386,0.0,19.0,2020,158.0
Libya,2020-08-31,7,7,89.45193548387097,0.0,16.0,2020,158.0
Libya,2020-09-30,1,1,86.11,0.0,10.0,2020,158.0
Libya,2020-10-31,5,3,81.33258064516129,0.0,13.0,2020,158.0
Libya,2020-11-30,3,0,79.62999999999998,0.0,7.0,2020,158.0
Libya,2020-12-31,1,1,82.28870967741935,0.0,6.0,2020,158.0
Libya,2021-03-31,2,1,74.61258064516129,0.0,7.0,2021,133.0
Libya,2021-04-30,2,2,79.62999999999998,0.0,6.0,2021,133.0
Libya,2021-05-31,1,1,79.63,0.0,3.0,2021,133.0
Libya,2021-09-30,1,0,48.88699999999999,0.0,13.0,2021,133.0
Libya,2021-10-31,2,7,44.413870967741936,0.0,13.0,2021,133.0
Libya,2022-01-31,2,1,48.79838709677419,0.0,15.0,2022,115.0
Libya,2022-04-30,1,1,44.59433333333334,0.0,13.0,2022,115.0
Libya,2022-07-31,3,1,40.237096774193546,0.0,11.0,2022,115.0
Libya,2022-12-31,1,1,13.89,0.0,6.0,2022,115.0
Lithuania,2020-01-31,1,0,0.0,0.0,0.0,2020,59.0
Lithuania,2020-04-30,1,0,81.72800000000001,65.0,0.0,2020,59.0
Lithuania,2020-11-30,1,0,62.868,62.5,0.0,2020,59.0
Lithuania,2020-12-31,1,0,72.55032258064516,62.5,0.0,2020,59.0
Lithuania,2021-07-31,1,0,29.562580645161287,100.0,0.0,2021,151.0
Lithuania,2021-08-31,1,0,28.151935483870968,100.0,0.0,2021,151.0
Lithuania,2021-09-30,2,0,32.694,100.0,0.0,2021,151.0
Lithuania,2021-11-30,1,0,35.22966666666667,83.33333333333333,0.0,2021,151.0
Luxembourg,2021-12-31,1,0,45.67580645161291,25.0,0.0,2021,34.0
Luxembourg,2022-01-31,3,0,54.53,25.0,0.0,2022,33.0
Madagascar,2020-01-31,1,0,0.0,0.0,30.0,2020,44.0
Madagascar,2020-06-30,2,2,70.18466666666667,25.0,24.0,2020,44.0
Madagascar,2020-07-31,4,0,68.98,50.0,19.0,2020,44.0
Madagascar,2020-08-31,2,0,67.39709677419354,50.0,33.0,2020,44.0
Madagascar,2020-12-31,1,1,38.65129032258065,50.0,14.0,2020,44.0
Madagascar,2021-02-28,3,0,37.04,50.0,14.0,2021,109.0
Madagascar,2021-04-30,1,0,73.61033333333333,13.333333333333334,22.0,2021,109.0
Madagascar,2021-05-31,1,0,79.3616129032258,19.35483870967742,22.0,2021,109.0
Madagascar,2021-06-30,1,0,60.186,0.0,20.0,2021,109.0
Madagascar,2021-07-31,1,0,51.85,0.0,16.0,2021,109.0
Madagascar,2021-09-30,2,1,43.208333333333336,0.0,28.0,2021,109.0
Madagascar,2021-10-31,3,1,38.6483870967742,0.0,11.0,2021,109.0
Madagascar,2021-11-30,5,18,29.348666666666666,0.0,25.0,2021,109.0
Madagascar,2021-12-31,4,0,30.986774193548385,0.0,17.0,2021,109.0
Madagascar,2022-01-31,1,0,42.13,0.0,14.0,2022,113.0
Madagascar,2022-02-28,1,0,44.214999999999996,0.0,14.0,2022,113.0
Madagascar,2022-03-31,1,0,43.70032258064516,0.0,12.0,2022,113.0
Madagascar,2022-04-30,5,1,29.81533333333333,0.0,11.0,2022,113.0
Madagascar,2022-07-31,1,0,8.33,0.0,5.0,2022,113.0
Madagascar,2022-09-30,2,1,4.818666666666667,0.0,23.0,2022,113.0
Madagascar,2022-10-31,5,2,0.0,0.0,25.0,2022,113.0
Madagascar,2022-11-30,1,0,0.0,0.0,30.0,2022,113.0
Malawi,2020-01-31,1,0,0.0,0.0,4.0,2020,129.0
Malawi,2020-08-31,1,0,63.766774193548386,50.0,14.0,2020,129.0
Malawi,2020-09-30,2,2,55.897000000000006,28.333333333333332,13.0,2020,129.0
Malawi,2020-11-30,2,0,50.93,12.5,10.0,2020,129.0
Malawi,2020-12-31,3,0,50.93,12.5,10.0,2020,129.0
Malawi,2021-01-31,1,0,49.55032258064516,35.08064516129032,12.0,2021,117.0
Malawi,2021-02-28,2,0,49.0725,50.0,9.0,2021,117.0
Malawi,2021-03-31,2,0,46.23774193548387,50.0,15.0,2021,117.0
Malawi,2021-05-31,1,0,40.88903225806452,50.0,6.0,2021,117.0
Malawi,2021-06-30,1,0,36.94433333333333,30.833333333333332,2.0,2021,117.0
Malawi,2021-07-31,3,0,41.51548387096774,40.32258064516129,7.0,2021,117.0
Malawi,2021-08-31,3,1,40.082258064516125,16.129032258064516,7.0,2021,117.0
Malawi,2021-09-30,3,1,35.089666666666666,0.0,8.0,2021,117.0
Malawi,2021-11-30,2,0,36.29,0.0,9.0,2021,117.0
Malawi,2022-01-31,1,0,38.788387096774194,0.0,3.0,2022,123.0
Malawi,2022-03-31,1,0,38.773870967741935,0.0,5.0,2022,123.0
Malawi,2022-04-30,2,0,38.77,0.0,7.0,2022,123.0
Malawi,2022-05-31,3,1,35.88870967741936,0.0,13.0,2022,123.0
Malawi,2022-07-31,1,0,28.7,0.0,9.0,2022,123.0
Malawi,2022-09-30,1,0,28.7,0.0,1.0,2022,123.0
Malawi,2022-10-31,3,0,22.249032258064517,0.0,8.0,2022,123.0
Malawi,2022-12-31,1,0,17.59,0.0,4.0,2022,123.0
Malaysia,2020-01-31,1,0,6.271612903225806,0.0,1.0,2020,48.0
Malaysia,2020-06-30,1,0,60.711666666666666,75.0,0.0,2020,48.0
Malaysia,2020-11-30,1,0,78.51633333333334,75.0,1.0,2020,48.0
Malaysia,2021-01-31,2,1,73.36935483870967,75.0,2.0,2021,95.0
Malaysia,2021-03-31,1,0,73.61,75.0,2.0,2021,95.0
Malaysia,2021-04-30,2,1,60.246,72.5,1.0,2021,95.0
Malaysia,2021-05-31,3,1,75.13806451612903,75.0,3.0,2021,95.0
Malaysia,2021-06-30,2,1,84.41300000000001,75.0,2.0,2021,95.0
Malaysia,2021-08-31,1,0,77.41483870967743,75.0,1.0,2021,95.0
Malaysia,2021-10-31,1,1,62.494516129032256,75.0,1.0,2021,95.0
Malaysia,2021-11-30,1,0,53.88133333333334,75.0,1.0,2021,95.0
Malaysia,2021-12-31,2,1,53.2616129032258,75.0,2.0,2021,95.0
Malaysia,2022-01-31,2,2,40.63935483870968,75.0,2.0,2022,137.0
Malaysia,2022-02-28,1,1,40.01607142857143,75.0,1.0,2022,137.0
Malaysia,2022-03-31,1,1,39.97870967741935,75.0,1.0,2022,137.0
Malaysia,2022-04-30,2,0,31.188,75.0,1.0,2022,137.0
Malaysia,2022-09-30,1,0,11.109999999999998,75.0,0.0,2022,137.0
Malaysia,2022-11-30,1,0,11.109999999999998,75.0,1.0,2022,137.0
Mali,2020-01-31,4,24,0.0,0.0,62.0,2020,172.0
Mali,2020-02-29,11,77,0.0,0.0,69.0,2020,172.0
Mali,2020-03-31,14,52,23.44677419354839,0.0,99.0,2020,172.0
Mali,2020-04-30,8,24,78.7,50.0,95.0,2020,172.0
Mali,2020-05-31,4,9,61.08032258064516,50.0,75.0,2020,172.0
Mali,2020-06-30,5,51,52.903333333333336,50.0,93.0,2020,172.0
Mali,2020-07-31,3,6,50.62806451612904,50.0,111.0,2020,172.0
Mali,2020-08-31,4,0,41.67,50.0,70.0,2020,172.0
Mali,2020-10-31,2,27,37.96,46.774193548387096,96.0,2020,172.0
Mali,2021-01-31,9,13,41.754516129032254,0.0,84.0,2021,143.0
Mali,2021-02-28,2,1,44.44,0.0,55.0,2021,143.0
Mali,2021-03-31,7,10,48.03032258064516,0.0,61.0,2021,143.0
Mali,2021-04-30,4,4,48.15,0.0,96.0,2021,143.0
Mali,2021-05-31,4,10,46.354838709677416,0.0,101.0,2021,143.0
Mali,2021-06-30,2,2,44.811,0.0,83.0,2021,143.0
Mali,2021-07-31,6,4,39.607741935483865,0.0,134.0,2021,143.0
Mali,2021-08-31,2,0,43.04322580645161,0.0,106.0,2021,143.0
Mali,2021-09-30,2,1,49.56966666666666,0.0,87.0,2021,143.0
Mali,2021-10-31,3,11,45.42645161290323,0.0,67.0,2021,143.0
Mali,2021-11-30,2,1,44.43999999999999,0.0,65.0,2021,143.0
Mali,2021-12-31,4,21,42.17225806451613,14.516129032258064,86.0,2021,143.0
Mali,2022-01-31,6,43,40.74,25.0,88.0,2022,109.0
Mali,2022-02-28,1,11,39.74892857142857,25.0,91.0,2022,109.0
Mali,2022-03-31,12,497,40.74,25.0,129.0,2022,109.0
Mali,2022-04-30,11,84,30.454666666666665,25.0,86.0,2022,109.0
Mali,2022-05-31,5,21,24.465806451612902,25.0,125.0,2022,109.0
Mali,2022-06-30,3,13,24.386000000000003,25.0,126.0,2022,109.0
Mali,2022-07-31,6,13,24.31032258064516,25.0,105.0,2022,109.0
Mali,2022-08-31,7,36,24.249032258064517,25.0,126.0,2022,109.0
Mali,2022-09-30,6,75,24.169333333333334,25.0,101.0,2022,109.0
Mali,2022-10-31,12,30,24.026774193548388,25.0,138.0,2022,109.0
Mali,2022-11-30,27,78,23.911333333333335,25.0,146.0,2022,109.0
Mali,2022-12-31,13,21,23.75193548387097,55.24193548387097,99.0,2022,109.0
Mauritania,2020-02-29,4,0,4.793103448275862,0.0,0.0,2020,323.0
Mauritania,2020-04-30,3,0,77.78,50.0,1.0,2020,323.0
Mauritania,2020-05-31,5,1,77.78,50.0,2.0,2020,323.0
Mauritania,2020-06-30,3,0,77.78,45.833333333333336,2.0,2020,323.0
Mauritania,2020-07-31,1,0,43.3658064516129,25.0,0.0,2020,323.0
Mauritania,2020-08-31,5,0,33.33,25.0,0.0,2020,323.0
Mauritania,2020-09-30,5,1,21.853,20.0,2.0,2020,323.0
Mauritania,2020-10-31,6,0,19.596129032258066,0.0,1.0,2020,323.0
Mauritania,2020-11-30,4,0,21.3,0.0,1.0,2020,323.0
Mauritania,2020-12-31,5,0,53.673870967741934,22.580645161290324,1.0,2020,323.0
Mauritania,2021-01-31,3,0,53.43709677419355,0.0,1.0,2021,276.0
Mauritania,2021-02-28,5,0,50.33428571428571,0.0,0.0,2021,276.0
Mauritania,2021-03-31,1,0,42.4158064516129,0.0,0.0,2021,276.0
Mauritania,2021-04-30,1,0,36.42333333333333,8.333333333333334,1.0,2021,276.0
Mauritania,2021-05-31,3,0,38.95193548387097,25.0,0.0,2021,276.0
Mauritania,2021-06-30,1,0,43.52,25.0,0.0,2021,276.0
Mauritania,2021-07-31,2,0,40.89064516129033,3.225806451612903,0.0,2021,276.0
Mauritania,2021-08-31,1,0,40.14064516129032,0.0,0.0,2021,276.0
Mauritania,2021-09-30,1,0,44.193333333333335,0.0,0.0,2021,276.0
Mauritania,2021-10-31,1,0,29.60322580645161,0.0,0.0,2021,276.0
Mauritania,2021-11-30,9,0,17.960666666666665,0.0,1.0,2021,276.0
Mauritania,2021-12-31,5,0,13.114193548387096,0.0,2.0,2021,276.0
Mauritania,2022-01-31,2,0,39.92645161290323,0.0,0.0,2022,217.0
Mauritania,2022-03-31,3,0,49.99580645161291,0.0,0.0,2022,217.0
Mauritania,2022-04-30,1,0,47.18066666666667,0.0,1.0,2022,217.0
Mauritania,2022-07-31,2,0,35.92935483870968,0.0,1.0,2022,217.0
Mauritania,2022-08-31,1,0,26.85,0.0,1.0,2022,217.0
Mauritania,2022-09-30,1,0,26.85,0.0,1.0,2022,217.0
Mauritania,2022-10-31,3,0,12.991935483870968,0.0,0.0,2022,217.0
Mauritania,2022-11-30,4,0,9.442,0.0,0.0,2022,217.0
Mauritania,2022-12-31,1,0,8.33,0.0,2.0,2022,217.0
Mauritius,2020-02-29,1,0,0.0,0.0,1.0,2020,47.0
Mauritius,2020-03-31,1,0,28.58516129032258,25.0,7.0,2020,47.0
Mauritius,2020-04-30,1,0,82.41,50.0,3.0,2020,47.0
Mauritius,2020-05-31,1,1,79.77806451612904,25.0,1.0,2020,47.0
Mauritius,2020-06-30,1,0,50.181333333333335,63.333333333333336,1.0,2020,47.0
Mauritius,2021-02-28,1,0,19.44,75.0,1.0,2021,97.0
Mauritius,2021-06-30,2,0,80.25133333333333,75.0,2.0,2021,97.0
Mauritius,2021-09-30,1,0,46.46933333333333,100.0,1.0,2021,97.0
Mauritius,2021-11-30,1,0,37.97233333333334,100.0,1.0,2021,97.0
Mauritius,2021-12-31,2,0,41.91516129032259,100.0,5.0,2021,97.0
Mauritius,2022-01-31,1,0,36.980000000000004,66.12903225806451,2.0,2022,119.0
Mauritius,2022-02-28,1,1,40.74892857142857,50.0,3.0,2022,119.0
Mauritius,2022-04-30,4,0,36.568333333333335,50.0,3.0,2022,119.0
Mauritius,2022-05-31,5,0,30.803870967741933,50.0,5.0,2022,119.0
Mauritius,2022-06-30,3,0,27.22233333333333,20.0,4.0,2022,119.0
Mauritius,2022-08-31,3,0,5.56,0.0,6.0,2022,119.0
Mauritius,2022-09-30,1,0,5.56,0.0,2.0,2022,119.0
Mauritius,2022-10-31,2,0,5.56,0.0,2.0,2022,119.0
Mauritius,2022-11-30,2,0,5.56,0.0,0.0,2022,119.0
Mexico,2020-01-31,10,2,0.0,0.0,629.0,2020,5924.0
Mexico,2020-02-29,15,0,0.19172413793103446,0.0,609.0,2020,5924.0
Mexico,2020-03-31,7,1,19.923870967741934,0.0,602.0,2020,5924.0
Mexico,2020-04-30,16,1,82.41,0.0,621.0,2020,5924.0
Mexico,2020-05-31,16,1,82.41,0.0,729.0,2020,5924.0
Mexico,2020-06-30,14,1,71.512,0.0,650.0,2020,5924.0
Mexico,2020-07-31,15,2,70.83,0.0,631.0,2020,5924.0
Mexico,2020-08-31,19,2,72.26612903225806,0.0,597.0,2020,5924.0
Mexico,2020-09-30,15,2,71.91466666666666,0.0,544.0,2020,5924.0
Mexico,2020-10-31,12,2,72.2374193548387,55.645161290322584,487.0,2020,5924.0
Mexico,2020-11-30,15,2,71.76,75.0,601.0,2020,5924.0
Mexico,2020-12-31,10,3,71.76,75.0,560.0,2020,5924.0
Mexico,2021-01-31,10,2,71.76,75.0,650.0,2021,6449.0
Mexico,2021-02-28,8,1,66.66642857142857,39.285714285714285,583.0,2021,6449.0
Mexico,2021-03-31,12,2,47.653225806451616,25.0,660.0,2021,6449.0
Mexico,2021-04-30,10,4,45.45933333333333,25.0,655.0,2021,6449.0
Mexico,2021-05-31,12,1,44.44,25.0,680.0,2021,6449.0
Mexico,2021-06-30,3,1,44.43999999999999,25.0,707.0,2021,6449.0
Mexico,2021-07-31,8,1,48.8316129032258,25.0,621.0,2021,6449.0
Mexico,2021-08-31,4,1,66.77129032258064,25.0,532.0,2021,6449.0
Mexico,2021-09-30,7,1,42.669999999999995,25.0,530.0,2021,6449.0
Mexico,2021-10-31,6,3,38.89,25.0,597.0,2021,6449.0
Mexico,2021-11-30,4,0,38.64333333333333,25.0,576.0,2021,6449.0
Mexico,2021-12-31,2,1,34.11387096774193,25.0,572.0,2021,6449.0
Mexico,2022-01-31,4,0,40.96258064516129,25.0,615.0,2022,6340.0
Mexico,2022-02-28,2,0,39.158928571428575,25.0,547.0,2022,6340.0
Mexico,2022-03-31,7,1,33.670645161290324,25.0,573.0,2022,6340.0
Mexico,2022-04-30,5,1,25.679333333333332,25.0,560.0,2022,6340.0
Mexico,2022-05-31,11,0,25.67,0.8064516129032258,664.0,2022,6340.0
Mexico,2022-06-30,9,2,23.223333333333336,0.0,639.0,2022,6340.0
Mexico,2022-07-31,8,1,29.119354838709675,0.0,568.0,2022,6340.0
Mexico,2022-08-31,8,1,31.896451612903224,0.0,623.0,2022,6340.0
Mexico,2022-09-30,2,0,14.568333333333333,0.0,547.0,2022,6340.0
Mexico,2022-10-31,9,0,13.89,0.0,650.0,2022,6340.0
Mexico,2022-11-30,4,4,13.890000000000002,0.0,581.0,2022,6340.0
Mexico,2022-12-31,2,0,13.89,0.0,556.0,2022,6340.0
Moldova,2020-04-30,1,0,85.83533333333335,35.0,0.0,2020,287.0
Moldova,2020-07-31,1,0,67.89290322580645,37.5,2.0,2020,287.0
Moldova,2020-08-31,1,0,57.41,37.5,0.0,2020,287.0
Moldova,2020-10-31,1,0,47.07387096774193,37.5,1.0,2020,287.0
Moldova,2021-01-31,1,0,57.41,37.5,2.0,2021,197.0
Moldova,2021-02-28,1,0,53.637142857142855,37.5,1.0,2021,197.0
Moldova,2022-01-31,1,0,43.53774193548387,37.5,1.0,2022,418.0
Moldova,2022-07-31,1,0,11.11,15.725806451612904,0.0,2022,418.0
Moldova,2022-08-31,1,0,11.11,22.983870967741936,1.0,2022,418.0
Moldova,2022-10-31,7,0,11.11,3.225806451612903,0.0,2022,418.0
Moldova,2022-11-30,3,0,8.889999999999999,0.0,1.0,2022,418.0
Mongolia,2020-01-31,1,0,11.2,0.0,0.0,2020,65.0
Mongolia,2020-05-31,1,0,75.17903225806452,50.0,0.0,2020,65.0
Mongolia,2020-06-30,2,0,71.3,50.0,1.0,2020,65.0
Mongolia,2020-12-31,1,0,78.91258064516128,75.0,0.0,2020,65.0
Mongolia,2021-01-31,1,0,73.72935483870968,75.0,0.0,2021,127.0
Mongolia,2021-04-30,3,0,88.104,71.66666666666667,0.0,2021,127.0
Mongolia,2021-06-30,1,0,58.61133333333333,50.0,0.0,2021,127.0
Mongolia,2021-07-31,2,0,59.55838709677419,50.0,0.0,2021,127.0
Mongolia,2021-09-30,1,0,44.691,50.0,0.0,2021,127.0
Mongolia,2021-10-31,3,0,37.04,50.0,0.0,2021,127.0
Mongolia,2022-04-30,1,0,0.0,25.0,0.0,2022,129.0
Mongolia,2022-12-31,1,0,11.11,0.0,0.0,2022,129.0
Morocco,2020-01-31,9,0,0.0,0.0,1.0,2020,1341.0
Morocco,2020-02-29,3,0,0.0,0.0,1.0,2020,1341.0
Morocco,2020-03-31,7,0,48.20967741935484,7.258064516129032,2.0,2020,1341.0
Morocco,2020-04-30,4,0,93.52,61.666666666666664,4.0,2020,1341.0
Morocco,2020-05-31,4,0,93.52,75.0,4.0,2020,1341.0
Morocco,2020-06-30,10,0,80.18499999999999,75.0,1.0,2020,1341.0
Morocco,2020-07-31,8,0,68.52,75.0,2.0,2020,1341.0
Morocco,2020-08-31,6,0,72.4325806451613,75.0,3.0,2020,1341.0
Morocco,2020-09-30,9,0,69.47800000000001,75.0,4.0,2020,1341.0
Morocco,2020-10-31,21,0,65.17258064516129,75.0,2.0,2020,1341.0
Morocco,2020-11-30,19,0,69.62966666666667,60.0,4.0,2020,1341.0
Morocco,2020-12-31,24,0,71.44419354838709,25.0,3.0,2020,1341.0
Morocco,2021-01-31,15,0,75.2358064516129,25.0,1.0,2021,1583.0
Morocco,2021-02-28,30,0,76.85,36.607142857142854,5.0,2021,1583.0
Morocco,2021-03-31,26,0,76.85,50.0,0.0,2021,1583.0
Morocco,2021-04-30,15,0,74.815,0.0,3.0,2021,1583.0
Morocco,2021-05-31,22,0,71.3,0.0,5.0,2021,1583.0
Morocco,2021-06-30,3,0,66.67,3.75,0.0,2021,1583.0
Morocco,2021-07-31,8,0,61.79806451612903,12.5,1.0,2021,1583.0
Morocco,2021-08-31,4,0,64.81,12.5,8.0,2021,1583.0
Morocco,2021-09-30,10,0,64.81,12.5,13.0,2021,1583.0
Morocco,2021-10-31,25,0,69.25419354838711,16.129032258064516,3.0,2021,1583.0
Morocco,2021-11-30,38,14,58.166666666666664,25.0,6.0,2021,1583.0
Morocco,2021-12-31,24,0,54.57806451612903,25.0,10.0,2021,1583.0
Morocco,2022-01-31,9,3,49.170645161290324,25.0,9.0,2022,1359.0
Morocco,2022-02-28,15,0,43.705,25.0,8.0,2022,1359.0
Morocco,2022-03-31,11,3,40.82709677419355,16.93548387096774,12.0,2022,1359.0
Morocco,2022-04-30,5,0,41.93866666666667,0.0,3.0,2022,1359.0
Morocco,2022-05-31,12,0,27.933870967741935,0.0,10.0,2022,1359.0
Morocco,2022-06-30,3,0,27.304666666666666,0.0,8.0,2022,1359.0
Morocco,2022-07-31,5,0,27.291290322580643,0.0,6.0,2022,1359.0
Morocco,2022-08-31,8,0,27.271290322580644,0.0,7.0,2022,1359.0
Morocco,2022-09-30,6,4,27.258333333333333,0.0,7.0,2022,1359.0
Morocco,2022-10-31,8,1,27.25,0.0,4.0,2022,1359.0
Morocco,2022-11-30,8,7,24.46466666666667,0.0,7.0,2022,1359.0
Morocco,2022-12-31,4,0,24.46,0.0,3.0,2022,1359.0
Mozambique,2020-01-31,3,2,0.0,0.0,30.0,2020,29.0
Mozambique,2020-02-29,3,2,5.457586206896552,0.0,39.0,2020,29.0
Mozambique,2020-03-31,5,4,20.786129032258064,0.0,34.0,2020,29.0
Mozambique,2020-04-30,6,25,56.48,0.0,48.0,2020,29.0
Mozambique,2020-05-31,2,1,58.69032258064516,0.0,60.0,2020,29.0
Mozambique,2020-06-30,5,27,75.18533333333333,0.0,59.0,2020,29.0
Mozambique,2020-07-31,7,6,78.31967741935483,0.0,44.0,2020,29.0
Mozambique,2020-08-31,5,52,73.29774193548387,0.0,43.0,2020,29.0
Mozambique,2020-09-30,3,1,74.07,0.0,62.0,2020,29.0
Mozambique,2020-10-31,1,1,69.02354838709678,0.0,56.0,2020,29.0
Mozambique,2020-12-31,5,0,53.134838709677425,0.0,33.0,2020,29.0
Mozambique,2021-01-31,1,1,50.0,0.0,27.0,2021,19.0
Mozambique,2021-03-31,2,0,53.284193548387094,0.0,39.0,2021,19.0
Mozambique,2021-04-30,3,4,55.55533333333334,0.0,23.0,2021,19.0
Mozambique,2021-05-31,7,0,53.76483870967742,0.0,29.0,2021,19.0
Mozambique,2021-06-30,5,17,53.91766666666667,0.0,26.0,2021,19.0
Mozambique,2021-07-31,4,1,56.30064516129032,0.0,54.0,2021,19.0
Mozambique,2021-08-31,5,2,48.86612903225806,0.0,35.0,2021,19.0
Mozambique,2021-09-30,2,0,48.15,0.0,37.0,2021,19.0
Mozambique,2021-10-31,6,11,48.15,0.0,26.0,2021,19.0
Mozambique,2021-11-30,3,3,48.15,0.0,51.0,2021,19.0
Mozambique,2021-12-31,3,0,43.308064516129036,0.0,34.0,2021,19.0
Mozambique,2022-01-31,1,0,42.59,0.0,48.0,2022,46.0
Mozambique,2022-02-28,2,0,41.46642857142857,0.0,39.0,2022,46.0
Mozambique,2022-03-31,5,2,37.96,0.0,29.0,2022,46.0
Mozambique,2022-04-30,2,1,35.79933333333334,0.0,18.0,2022,46.0
Mozambique,2022-05-31,5,0,28.7,0.0,44.0,2022,46.0
Mozambique,2022-06-30,4,2,28.7,0.0,65.0,2022,46.0
Mozambique,2022-07-31,1,1,28.7,0.0,37.0,2022,46.0
Mozambique,2022-08-31,5,1,28.7,0.0,60.0,2022,46.0
Mozambique,2022-10-31,1,0,17.59,0.0,40.0,2022,46.0
Mozambique,2022-12-31,4,0,15.083548387096773,0.0,32.0,2022,46.0
Myanmar,2020-01-31,15,2,0.0,0.0,133.0,2020,188.0
Myanmar,2020-02-29,16,6,2.78,0.0,169.0,2020,188.0
Myanmar,2020-03-31,45,43,29.899032258064516,0.0,172.0,2020,188.0
Myanmar,2020-04-30,17,32,80.55433333333333,1.25,90.0,2020,188.0
Myanmar,2020-05-31,10,1,82.23096774193549,6.048387096774194,79.0,2020,188.0
Myanmar,2020-06-30,23,6,80.56,0.0,97.0,2020,188.0
Myanmar,2020-07-31,10,4,79.24354838709678,0.0,62.0,2020,188.0
Myanmar,2020-08-31,23,11,76.4616129032258,0.0,58.0,2020,188.0
Myanmar,2020-09-30,28,10,79.92066666666666,0.0,100.0,2020,188.0
Myanmar,2020-10-31,40,13,80.48193548387097,53.225806451612904,140.0,2020,188.0
Myanmar,2020-11-30,10,2,79.62999999999998,75.0,36.0,2020,188.0
Myanmar,2020-12-31,6,0,75.93,75.0,32.0,2020,188.0
Myanmar,2021-01-31,9,1,73.5983870967742,75.0,62.0,2021,7766.0
Myanmar,2021-02-28,133,26,71.85714285714286,75.0,94.0,2021,7766.0
Myanmar,2021-03-31,565,444,77.12161290322581,75.0,442.0,2021,7766.0
Myanmar,2021-04-30,177,167,77.71666666666667,75.0,476.0,2021,7766.0
Myanmar,2021-05-31,160,81,72.22,75.0,854.0,2021,7766.0
Myanmar,2021-06-30,124,75,70.046,75.0,627.0,2021,7766.0
Myanmar,2021-07-31,104,123,68.3541935483871,75.0,508.0,2021,7766.0
Myanmar,2021-08-31,134,73,66.2,75.0,560.0,2021,7766.0
Myanmar,2021-09-30,168,142,66.71000000000001,75.0,925.0,2021,7766.0
Myanmar,2021-10-31,154,108,83.36451612903225,75.0,1049.0,2021,7766.0
Myanmar,2021-11-30,161,150,72.93166666666666,65.83333333333333,962.0,2021,7766.0
Myanmar,2021-12-31,167,187,75.51096774193549,62.5,961.0,2021,7766.0
Myanmar,2022-01-31,188,203,70.52064516129032,62.5,1077.0,2022,3393.0
Myanmar,2022-02-28,126,156,67.59285714285714,61.607142857142854,810.0,2022,3393.0
Myanmar,2022-03-31,146,159,78.7,51.20967741935484,899.0,2022,3393.0
Myanmar,2022-04-30,162,151,66.31466666666667,37.5,959.0,2022,3393.0
Myanmar,2022-05-31,201,239,53.14967741935484,0.0,937.0,2022,3393.0
Myanmar,2022-06-30,188,206,54.81666666666667,0.0,883.0,2022,3393.0
Myanmar,2022-07-31,184,169,58.59774193548387,0.0,927.0,2022,3393.0
Myanmar,2022-08-31,182,219,54.63,0.0,984.0,2022,3393.0
Myanmar,2022-09-30,185,122,44.96966666666667,0.0,982.0,2022,3393.0
Myanmar,2022-10-31,208,226,40.74,0.0,1012.0,2022,3393.0
Myanmar,2022-11-30,219,183,40.74,0.0,1017.0,2022,3393.0
Myanmar,2022-12-31,160,158,39.18838709677419,0.0,840.0,2022,3393.0
Namibia,2020-01-31,1,0,0.0,0.0,1.0,2020,85.0
Namibia,2020-06-30,1,0,60.522666666666666,25.0,1.0,2020,85.0
Namibia,2020-07-31,2,0,55.270967741935486,25.0,1.0,2020,85.0
Namibia,2020-08-31,2,0,58.884838709677425,25.0,2.0,2020,85.0
Namibia,2020-10-31,2,0,43.008709677419354,22.580645161290324,0.0,2020,85.0
Namibia,2021-01-31,1,0,41.101290322580645,0.0,3.0,2021,118.0
Namibia,2021-04-30,1,0,45.092,0.0,1.0,2021,118.0
Namibia,2021-05-31,3,0,45.17612903225807,2.8225806451612905,3.0,2021,118.0
Namibia,2021-06-30,1,0,58.02333333333333,0.0,1.0,2021,118.0
Namibia,2021-08-31,1,0,46.95129032258065,0.0,3.0,2021,118.0
Namibia,2021-11-30,1,1,31.944999999999997,0.0,2.0,2021,118.0
Namibia,2021-12-31,1,0,28.7,0.0,1.0,2021,118.0
Namibia,2022-03-31,1,0,28.7,0.0,3.0,2022,81.0
Namibia,2022-05-31,1,0,23.15,0.0,2.0,2022,81.0
Namibia,2022-11-30,1,0,5.56,0.0,1.0,2022,81.0
